,Date,Banks name,variable,value,Lat,Lon,Year,Month,Y-M
1100,2021-06-30,HSBC,Gegharquniq,0,40.56707,44.94912,2021,6,2021_6
1101,2021-06-30,IDbank,Gegharquniq,0,40.56707,44.94912,2021,6,2021_6
1102,2021-06-30,Ineco,Gegharquniq,0,40.56707,44.94912,2021,6,2021_6
1103,2021-06-30,Mellat,Gegharquniq,0,40.56707,44.94912,2021,6,2021_6
1104,2021-06-30,Uni,Gegharquniq,3,40.56707,44.94912,2021,6,2021_6
1105,2021-06-30,VTB,Gegharquniq,5,40.56707,44.94912,2021,6,2021_6
1106,2021-09-30,ABB,Gegharquniq,4,40.56707,44.94912,2021,9,2021_9
1107,2021-09-30,ACBA,Gegharquniq,5,40.56707,44.94912,2021,9,2021_9
1108,2021-09-30,Ameria,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1109,2021-09-30,Ararat,Gegharquniq,2,40.56707,44.94912,2021,9,2021_9
1110,2021-09-30,Armswiss,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1111,2021-09-30,Artsakh,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1112,2021-09-30,ASHB,Gegharquniq,4,40.56707,44.94912,2021,9,2021_9
1113,2021-09-30,Byblos,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1114,2021-09-30,Converse,Gegharquniq,1,40.56707,44.94912,2021,9,2021_9
1115,2021-09-30,Econom,Gegharquniq,3,40.56707,44.94912,2021,9,2021_9
1116,2021-09-30,Evoca,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1117,2021-09-30,HSBC,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1118,2021-09-30,IDbank,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1119,2021-09-30,Ineco,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1120,2021-09-30,Mellat,Gegharquniq,0,40.56707,44.94912,2021,9,2021_9
1121,2021-09-30,Uni,Gegharquniq,3,40.56707,44.94912,2021,9,2021_9
1122,2021-09-30,VTB,Gegharquniq,5,40.56707,44.94912,2021,9,2021_9
1123,2021-12-31,ABB,Gegharquniq,4,40.56707,44.94912,2021,12,2021_12
1124,2021-12-31,ACBA,Gegharquniq,5,40.56707,44.94912,2021,12,2021_12
1125,2021-12-31,Ameria,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1126,2021-12-31,Ararat,Gegharquniq,2,40.56707,44.94912,2021,12,2021_12
1127,2021-12-31,Armswiss,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1128,2021-12-31,Artsakh,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1129,2021-12-31,ASHB,Gegharquniq,4,40.56707,44.94912,2021,12,2021_12
1130,2021-12-31,Byblos,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1131,2021-12-31,Converse,Gegharquniq,1,40.56707,44.94912,2021,12,2021_12
1132,2021-12-31,Econom,Gegharquniq,3,40.56707,44.94912,2021,12,2021_12
1133,2021-12-31,Evoca,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1134,2021-12-31,HSBC,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1135,2021-12-31,IDbank,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1136,2021-12-31,Ineco,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1137,2021-12-31,Mellat,Gegharquniq,0,40.56707,44.94912,2021,12,2021_12
1138,2021-12-31,Uni,Gegharquniq,3,40.56707,44.94912,2021,12,2021_12
1139,2021-12-31,VTB,Gegharquniq,5,40.56707,44.94912,2021,12,2021_12
1140,2020-06-30,Artsakh,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1141,2020-06-30,ASHB,Vayots Dzor,2,39.77376,45.32059,2020,6,2020_6
1142,2020-06-30,Byblos,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1143,2020-06-30,Converse,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1144,2020-06-30,Econom,Vayots Dzor,1,39.77376,45.32059,2020,6,2020_6
1145,2020-06-30,Evoca,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1146,2020-06-30,HSBC,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1147,2020-06-30,IDbank,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1148,2020-06-30,Ineco,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1149,2020-06-30,Mellat,Vayots Dzor,0,39.77376,45.32059,2020,6,2020_6
1150,2020-06-30,Uni,Vayots Dzor,1,39.77376,45.32059,2020,6,2020_6
1151,2020-06-30,VTB,Vayots Dzor,3,39.77376,45.32059,2020,6,2020_6
1152,2020-09-30,ABB,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1153,2020-09-30,ACBA,Vayots Dzor,2,39.77376,45.32059,2020,9,2020_9
1154,2020-09-30,Ameria,Vayots Dzor,1,39.77376,45.32059,2020,9,2020_9
1155,2020-09-30,Ararat,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1156,2020-09-30,Armswiss,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1157,2020-09-30,Artsakh,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1158,2020-09-30,ASHB,Vayots Dzor,2,39.77376,45.32059,2020,9,2020_9
1159,2020-09-30,Byblos,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1160,2020-09-30,Converse,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1161,2020-09-30,Econom,Vayots Dzor,1,39.77376,45.32059,2020,9,2020_9
1162,2020-09-30,Evoca,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1163,2020-09-30,HSBC,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1164,2020-09-30,IDbank,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1165,2020-09-30,Ineco,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1166,2020-09-30,Mellat,Vayots Dzor,0,39.77376,45.32059,2020,9,2020_9
1167,2020-09-30,Uni,Vayots Dzor,1,39.77376,45.32059,2020,9,2020_9
1168,2020-09-30,VTB,Vayots Dzor,3,39.77376,45.32059,2020,9,2020_9
1169,2020-12-31,ABB,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1170,2020-12-31,ACBA,Vayots Dzor,2,39.77376,45.32059,2020,12,2020_12
1171,2020-12-31,Ameria,Vayots Dzor,1,39.77376,45.32059,2020,12,2020_12
1172,2020-12-31,Ararat,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1173,2020-12-31,Armswiss,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1174,2020-12-31,Artsakh,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1175,2020-12-31,ASHB,Vayots Dzor,2,39.77376,45.32059,2020,12,2020_12
1176,2020-12-31,Byblos,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1177,2020-12-31,Converse,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1178,2020-12-31,Econom,Vayots Dzor,1,39.77376,45.32059,2020,12,2020_12
1179,2020-12-31,Evoca,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1180,2020-12-31,HSBC,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1181,2020-12-31,IDbank,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1182,2020-12-31,Ineco,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1183,2020-12-31,Mellat,Vayots Dzor,0,39.77376,45.32059,2020,12,2020_12
1184,2020-12-31,Uni,Vayots Dzor,1,39.77376,45.32059,2020,12,2020_12
1185,2020-12-31,VTB,Vayots Dzor,3,39.77376,45.32059,2020,12,2020_12
1186,2021-03-31,ABB,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1187,2021-03-31,ACBA,Vayots Dzor,2,39.77376,45.32059,2021,3,2021_3
1188,2021-03-31,Ameria,Vayots Dzor,1,39.77376,45.32059,2021,3,2021_3
1189,2021-03-31,Ararat,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1190,2021-03-31,Armswiss,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1191,2021-03-31,Artsakh,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1192,2021-03-31,ASHB,Vayots Dzor,2,39.77376,45.32059,2021,3,2021_3
1193,2021-03-31,Byblos,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1194,2021-03-31,Converse,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1195,2021-03-31,Econom,Vayots Dzor,1,39.77376,45.32059,2021,3,2021_3
1196,2021-03-31,Evoca,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1197,2021-03-31,HSBC,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1198,2021-03-31,IDbank,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1199,2021-03-31,Ineco,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1200,2021-03-31,Mellat,Vayots Dzor,0,39.77376,45.32059,2021,3,2021_3
1201,2021-03-31,Uni,Vayots Dzor,1,39.77376,45.32059,2021,3,2021_3
1202,2021-03-31,VTB,Vayots Dzor,3,39.77376,45.32059,2021,3,2021_3
1203,2021-06-30,ABB,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1204,2021-06-30,ACBA,Vayots Dzor,2,39.77376,45.32059,2021,6,2021_6
1205,2021-06-30,Ameria,Vayots Dzor,1,39.77376,45.32059,2021,6,2021_6
1206,2021-06-30,Ararat,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1207,2021-06-30,Armswiss,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1208,2021-06-30,Artsakh,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1209,2021-06-30,ASHB,Vayots Dzor,2,39.77376,45.32059,2021,6,2021_6
1210,2021-06-30,Byblos,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1211,2021-06-30,Converse,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1212,2021-06-30,Econom,Vayots Dzor,1,39.77376,45.32059,2021,6,2021_6
1213,2021-06-30,Evoca,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1214,2021-06-30,HSBC,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1215,2021-06-30,IDbank,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1216,2021-06-30,Ineco,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1217,2021-06-30,Mellat,Vayots Dzor,0,39.77376,45.32059,2021,6,2021_6
1218,2021-06-30,Uni,Vayots Dzor,1,39.77376,45.32059,2021,6,2021_6
1219,2021-06-30,VTB,Vayots Dzor,3,39.77376,45.32059,2021,6,2021_6
1220,2021-09-30,ABB,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1221,2021-09-30,ACBA,Vayots Dzor,2,39.77376,45.32059,2021,9,2021_9
1222,2021-09-30,Ameria,Vayots Dzor,1,39.77376,45.32059,2021,9,2021_9
1223,2021-09-30,Ararat,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1224,2021-09-30,Armswiss,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1225,2021-09-30,Artsakh,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1226,2021-09-30,ASHB,Vayots Dzor,2,39.77376,45.32059,2021,9,2021_9
1227,2021-09-30,Byblos,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1228,2021-09-30,Converse,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1229,2021-09-30,Econom,Vayots Dzor,1,39.77376,45.32059,2021,9,2021_9
1230,2021-09-30,Evoca,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1231,2021-09-30,HSBC,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1232,2021-09-30,IDbank,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1233,2021-09-30,Ineco,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1234,2021-09-30,Mellat,Vayots Dzor,0,39.77376,45.32059,2021,9,2021_9
1235,2021-09-30,Uni,Vayots Dzor,1,39.77376,45.32059,2021,9,2021_9
1236,2021-09-30,VTB,Vayots Dzor,3,39.77376,45.32059,2021,9,2021_9
1237,2021-12-31,ABB,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1238,2021-12-31,ACBA,Vayots Dzor,2,39.77376,45.32059,2021,12,2021_12
1239,2021-12-31,Ameria,Vayots Dzor,1,39.77376,45.32059,2021,12,2021_12
1240,2021-12-31,Ararat,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1241,2021-12-31,Armswiss,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1242,2021-12-31,Artsakh,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1243,2021-12-31,ASHB,Vayots Dzor,2,39.77376,45.32059,2021,12,2021_12
1244,2021-12-31,Byblos,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1245,2021-12-31,Converse,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1246,2021-12-31,Econom,Vayots Dzor,1,39.77376,45.32059,2021,12,2021_12
1247,2021-12-31,Evoca,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1248,2021-12-31,HSBC,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1249,2021-12-31,IDbank,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1250,2021-12-31,Ineco,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1251,2021-12-31,Mellat,Vayots Dzor,0,39.77376,45.32059,2021,12,2021_12
1252,2021-12-31,Uni,Vayots Dzor,1,39.77376,45.32059,2021,12,2021_12
1253,2021-12-31,VTB,Vayots Dzor,3,39.77376,45.32059,2021,12,2021_12
1254,2020-06-30,Artsakh,NKR,16,39.81649,46.71448,2020,6,2020_6
1255,2020-06-30,ASHB,NKR,3,39.81649,46.71448,2020,6,2020_6
1256,2020-06-30,Byblos,NKR,0,39.81649,46.71448,2020,6,2020_6
1257,2020-06-30,Converse,NKR,1,39.81649,46.71448,2020,6,2020_6
1258,2020-06-30,Econom,NKR,1,39.81649,46.71448,2020,6,2020_6
1259,2020-06-30,Evoca,NKR,0,39.81649,46.71448,2020,6,2020_6
1260,2020-06-30,HSBC,NKR,0,39.81649,46.71448,2020,6,2020_6
1261,2020-06-30,IDbank,NKR,0,39.81649,46.71448,2020,6,2020_6
1262,2020-06-30,Ineco,NKR,0,39.81649,46.71448,2020,6,2020_6
1263,2020-06-30,Mellat,NKR,0,39.81649,46.71448,2020,6,2020_6
1264,2020-06-30,Uni,NKR,2,39.81649,46.71448,2020,6,2020_6
1265,2020-06-30,VTB,NKR,0,39.81649,46.71448,2020,6,2020_6
1266,2020-09-30,ABB,NKR,7,39.81649,46.71448,2020,9,2020_9
1267,2020-09-30,ACBA,NKR,0,39.81649,46.71448,2020,9,2020_9
1268,2020-09-30,Ameria,NKR,0,39.81649,46.71448,2020,9,2020_9
1269,2020-09-30,Ararat,NKR,1,39.81649,46.71448,2020,9,2020_9
1270,2020-09-30,Armswiss,NKR,0,39.81649,46.71448,2020,9,2020_9
1271,2020-09-30,Artsakh,NKR,16,39.81649,46.71448,2020,9,2020_9
1272,2020-09-30,ASHB,NKR,0,39.81649,46.71448,2020,9,2020_9
1273,2020-09-30,Byblos,NKR,0,39.81649,46.71448,2020,9,2020_9
1274,2020-09-30,Converse,NKR,1,39.81649,46.71448,2020,9,2020_9
1275,2020-09-30,Econom,NKR,1,39.81649,46.71448,2020,9,2020_9
1276,2020-09-30,Evoca,NKR,0,39.81649,46.71448,2020,9,2020_9
1277,2020-09-30,HSBC,NKR,0,39.81649,46.71448,2020,9,2020_9
1278,2020-09-30,IDbank,NKR,0,39.81649,46.71448,2020,9,2020_9
1279,2020-09-30,Ineco,NKR,0,39.81649,46.71448,2020,9,2020_9
1280,2020-09-30,Mellat,NKR,0,39.81649,46.71448,2020,9,2020_9
1281,2020-09-30,Uni,NKR,2,39.81649,46.71448,2020,9,2020_9
1282,2020-09-30,VTB,NKR,0,39.81649,46.71448,2020,9,2020_9
1283,2020-12-31,ABB,NKR,7,39.81649,46.71448,2020,12,2020_12
1284,2020-12-31,ACBA,NKR,0,39.81649,46.71448,2020,12,2020_12
1285,2020-12-31,Ameria,NKR,0,39.81649,46.71448,2020,12,2020_12
1286,2020-12-31,Ararat,NKR,1,39.81649,46.71448,2020,12,2020_12
1287,2020-12-31,Armswiss,NKR,0,39.81649,46.71448,2020,12,2020_12
1288,2020-12-31,Artsakh,NKR,16,39.81649,46.71448,2020,12,2020_12
1289,2020-12-31,ASHB,NKR,0,39.81649,46.71448,2020,12,2020_12
1290,2020-12-31,Byblos,NKR,0,39.81649,46.71448,2020,12,2020_12
1291,2020-12-31,Converse,NKR,1,39.81649,46.71448,2020,12,2020_12
1292,2020-12-31,Econom,NKR,1,39.81649,46.71448,2020,12,2020_12
1293,2020-12-31,Evoca,NKR,0,39.81649,46.71448,2020,12,2020_12
1294,2020-12-31,HSBC,NKR,0,39.81649,46.71448,2020,12,2020_12
1295,2020-12-31,IDbank,NKR,0,39.81649,46.71448,2020,12,2020_12
1296,2020-12-31,Ineco,NKR,0,39.81649,46.71448,2020,12,2020_12
1297,2020-12-31,Mellat,NKR,0,39.81649,46.71448,2020,12,2020_12
1298,2020-12-31,Uni,NKR,2,39.81649,46.71448,2020,12,2020_12
1299,2020-12-31,VTB,NKR,0,39.81649,46.71448,2020,12,2020_12
1300,2021-03-31,ABB,NKR,5,39.81649,46.71448,2021,3,2021_3
1301,2021-03-31,ACBA,NKR,0,39.81649,46.71448,2021,3,2021_3
1302,2021-03-31,Ameria,NKR,0,39.81649,46.71448,2021,3,2021_3
1303,2021-03-31,Ararat,NKR,1,39.81649,46.71448,2021,3,2021_3
1304,2021-03-31,Armswiss,NKR,0,39.81649,46.71448,2021,3,2021_3
1305,2021-03-31,Artsakh,NKR,11,39.81649,46.71448,2021,3,2021_3
1306,2021-03-31,ASHB,NKR,0,39.81649,46.71448,2021,3,2021_3
1307,2021-03-31,Byblos,NKR,0,39.81649,46.71448,2021,3,2021_3
1308,2021-03-31,Converse,NKR,1,39.81649,46.71448,2021,3,2021_3
1309,2021-03-31,Econom,NKR,1,39.81649,46.71448,2021,3,2021_3
1310,2021-03-31,Evoca,NKR,0,39.81649,46.71448,2021,3,2021_3
1311,2021-03-31,HSBC,NKR,0,39.81649,46.71448,2021,3,2021_3
1312,2021-03-31,IDbank,NKR,0,39.81649,46.71448,2021,3,2021_3
1313,2021-03-31,Ineco,NKR,0,39.81649,46.71448,2021,3,2021_3
1314,2021-03-31,Mellat,NKR,0,39.81649,46.71448,2021,3,2021_3
1315,2021-03-31,Uni,NKR,2,39.81649,46.71448,2021,3,2021_3
1316,2021-03-31,VTB,NKR,0,39.81649,46.71448,2021,3,2021_3
1317,2021-06-30,ABB,NKR,5,39.81649,46.71448,2021,6,2021_6
1318,2021-06-30,ACBA,NKR,0,39.81649,46.71448,2021,6,2021_6
1319,2021-06-30,Ameria,NKR,0,39.81649,46.71448,2021,6,2021_6
1320,2021-06-30,Ararat,NKR,1,39.81649,46.71448,2021,6,2021_6
1321,2021-06-30,Armswiss,NKR,0,39.81649,46.71448,2021,6,2021_6
1322,2021-06-30,Artsakh,NKR,11,39.81649,46.71448,2021,6,2021_6
1323,2021-06-30,ASHB,NKR,0,39.81649,46.71448,2021,6,2021_6
1324,2021-06-30,Byblos,NKR,0,39.81649,46.71448,2021,6,2021_6
1325,2021-06-30,Converse,NKR,1,39.81649,46.71448,2021,6,2021_6
1326,2021-06-30,Econom,NKR,1,39.81649,46.71448,2021,6,2021_6
1327,2021-06-30,Evoca,NKR,0,39.81649,46.71448,2021,6,2021_6
1328,2021-06-30,HSBC,NKR,0,39.81649,46.71448,2021,6,2021_6
1329,2021-06-30,IDbank,NKR,0,39.81649,46.71448,2021,6,2021_6
1330,2021-06-30,Ineco,NKR,0,39.81649,46.71448,2021,6,2021_6
1331,2021-06-30,Mellat,NKR,0,39.81649,46.71448,2021,6,2021_6
1332,2021-06-30,Uni,NKR,2,39.81649,46.71448,2021,6,2021_6
1333,2021-06-30,VTB,NKR,0,39.81649,46.71448,2021,6,2021_6
1334,2021-09-30,ABB,NKR,5,39.81649,46.71448,2021,9,2021_9
1335,2021-09-30,ACBA,NKR,0,39.81649,46.71448,2021,9,2021_9
1336,2021-09-30,Ameria,NKR,0,39.81649,46.71448,2021,9,2021_9
1337,2021-09-30,Ararat,NKR,1,39.81649,46.71448,2021,9,2021_9
1338,2021-09-30,Armswiss,NKR,0,39.81649,46.71448,2021,9,2021_9
1339,2021-09-30,Artsakh,NKR,11,39.81649,46.71448,2021,9,2021_9
1340,2021-09-30,ASHB,NKR,0,39.81649,46.71448,2021,9,2021_9
1341,2021-09-30,Byblos,NKR,0,39.81649,46.71448,2021,9,2021_9
1342,2021-09-30,Converse,NKR,1,39.81649,46.71448,2021,9,2021_9
1343,2021-09-30,Econom,NKR,1,39.81649,46.71448,2021,9,2021_9
1344,2021-09-30,Evoca,NKR,0,39.81649,46.71448,2021,9,2021_9
1345,2021-09-30,HSBC,NKR,0,39.81649,46.71448,2021,9,2021_9
1346,2021-09-30,IDbank,NKR,0,39.81649,46.71448,2021,9,2021_9
1347,2021-09-30,Ineco,NKR,0,39.81649,46.71448,2021,9,2021_9
1348,2021-09-30,Mellat,NKR,0,39.81649,46.71448,2021,9,2021_9
1349,2021-09-30,Uni,NKR,2,39.81649,46.71448,2021,9,2021_9
1350,2021-09-30,VTB,NKR,0,39.81649,46.71448,2021,9,2021_9
1351,2021-12-31,ABB,NKR,5,39.81649,46.71448,2021,12,2021_12
1352,2021-12-31,ACBA,NKR,0,39.81649,46.71448,2021,12,2021_12
1353,2021-12-31,Ameria,NKR,0,39.81649,46.71448,2021,12,2021_12
1354,2021-12-31,Ararat,NKR,1,39.81649,46.71448,2021,12,2021_12
1355,2021-12-31,Armswiss,NKR,0,39.81649,46.71448,2021,12,2021_12
1356,2021-12-31,Artsakh,NKR,10,39.81649,46.71448,2021,12,2021_12
1357,2021-12-31,ASHB,NKR,0,39.81649,46.71448,2021,12,2021_12
1358,2021-12-31,Byblos,NKR,0,39.81649,46.71448,2021,12,2021_12
1359,2021-12-31,Converse,NKR,1,39.81649,46.71448,2021,12,2021_12
1360,2021-12-31,Econom,NKR,1,39.81649,46.71448,2021,12,2021_12
1361,2021-12-31,Evoca,NKR,0,39.81649,46.71448,2021,12,2021_12
1362,2021-12-31,HSBC,NKR,0,39.81649,46.71448,2021,12,2021_12
1363,2021-12-31,IDbank,NKR,0,39.81649,46.71448,2021,12,2021_12
1364,2021-12-31,Ineco,NKR,0,39.81649,46.71448,2021,12,2021_12
1365,2021-12-31,Mellat,NKR,0,39.81649,46.71448,2021,12,2021_12
1366,2021-12-31,Uni,NKR,2,39.81649,46.71448,2021,12,2021_12
1367,2021-12-31,VTB,NKR,0,39.81649,46.71448,2021,12,2021_12
